Start,Slut,NO2 (115),NOX as NO2 (114),PM10 (116),PM2.5 (111)
07-12-2016 07:00,07-12-2016 08:00,65.4,136.9,22.7,3
07-12-2016 08:00,07-12-2016 09:00,86.2,226.7,44.2,4.2
07-12-2016 09:00,07-12-2016 10:00,85.3,252.4,72.7,8
07-12-2016 10:00,07-12-2016 11:00,90.4,246.4,141.8,13.7
07-12-2016 11:00,07-12-2016 12:00,80.2,209.3,48.9,5.7
07-12-2016 12:00,07-12-2016 13:00,83.4,264.9,28.1,5
07-12-2016 13:00,07-12-2016 14:00,70.4,202.6,18.8,5
07-12-2016 14:00,07-12-2016 15:00,66.3,206.3,15.6,5.3
07-12-2016 15:00,07-12-2016 16:00,71.5,178.5,14.8,6.1
07-12-2016 16:00,07-12-2016 17:00,62,172.3,15.3,7.6
07-12-2016 17:00,07-12-2016 18:00,42,80,14.3,9.9
07-12-2016 18:00,07-12-2016 19:00,42.2,95.2,13.8,8.6
07-12-2016 19:00,07-12-2016 20:00,44.3,91.4,15.6,7.6
07-12-2016 20:00,07-12-2016 21:00,40.3,86.8,10,6.1
07-12-2016 21:00,07-12-2016 22:00,29,44.5,11.1,8.7
07-12-2016 22:00,07-12-2016 23:00,35.7,65.6,10.6,9.8
07-12-2016 23:00,08-12-2016 00:00,25.7,39.4,8.4,6.9
08-12-2016 00:00,08-12-2016 01:00,23.2,30.8,8.2,4.5
08-12-2016 01:00,08-12-2016 02:00,30.9,59.7,10,5.9
08-12-2016 02:00,08-12-2016 03:00,31.7,56,9.6,6.9
08-12-2016 03:00,08-12-2016 04:00,27.3,41.6,9.6,7.2
08-12-2016 04:00,08-12-2016 05:00,29.6,45.5,7.5,8
08-12-2016 05:00,08-12-2016 06:00,30.3,53.1,10.3,7.9
08-12-2016 06:00,08-12-2016 07:00,65.9,241.8,12.7,7.4
08-12-2016 07:00,08-12-2016 08:00,75.8,270.2,13.7,5.6
08-12-2016 08:00,08-12-2016 09:00,70.5,231,13.4,5.8
08-12-2016 09:00,08-12-2016 10:00,51.2,122.8,12.6,4.9
08-12-2016 10:00,08-12-2016 11:00,54.3,164.2,13.6,5.3
08-12-2016 11:00,08-12-2016 12:00,52.9,133.6,12.9,4.5
08-12-2016 12:00,08-12-2016 13:00,50.9,164.8,11.5,3.5
08-12-2016 13:00,08-12-2016 14:00,67.3,170,12.7,3.6
08-12-2016 14:00,08-12-2016 15:00,64.4,208,15.4,3.4
08-12-2016 15:00,08-12-2016 16:00,77.5,264.6,14.4,3.3
08-12-2016 16:00,08-12-2016 17:00,70,207.8,11.2,2.8
08-12-2016 17:00,08-12-2016 18:00,56.3,148.2,11.8,4
08-12-2016 18:00,08-12-2016 19:00,56.8,114.2,11.1,3.7
08-12-2016 19:00,08-12-2016 20:00,43.8,102.8,7.5,3.4
08-12-2016 20:00,08-12-2016 21:00,43.8,92.3,7.1,3.1
08-12-2016 21:00,08-12-2016 22:00,41.5,106.4,4.8,2.2
08-12-2016 22:00,08-12-2016 23:00,34.4,74.7,4.5,1.3
08-12-2016 23:00,09-12-2016 00:00,37.6,84.3,8.2,1.3
09-12-2016 00:00,09-12-2016 01:00,38.4,72.8,7,1.3
09-12-2016 01:00,09-12-2016 02:00,33,162.4,3.2,0.9
09-12-2016 02:00,09-12-2016 03:00,11.7,18.3,3.8,0.8
09-12-2016 03:00,09-12-2016 04:00,22,33.1,2.4,0.9
09-12-2016 04:00,09-12-2016 05:00,14.9,31.4,4.1,1
09-12-2016 05:00,09-12-2016 06:00,35.3,63.6,5.7,1.3
09-12-2016 06:00,09-12-2016 07:00,74.4,165.6,8.4,1.5
09-12-2016 07:00,09-12-2016 08:00,83.6,208,11,1.8
09-12-2016 08:00,09-12-2016 09:00,83.7,228.4,14.8,2
09-12-2016 09:00,09-12-2016 10:00,87.9,264.8,15.6,2.3
09-12-2016 10:00,09-12-2016 11:00,74.4,230.4,17.7,2.6
09-12-2016 11:00,09-12-2016 12:00,69.7,217.4,19.6,2.6
09-12-2016 12:00,09-12-2016 13:00,86.5,302,24,3.3
09-12-2016 13:00,09-12-2016 14:00,71.2,210.1,37.7,3.3
09-12-2016 14:00,09-12-2016 15:00,65.2,143.7,53.7,4.1
09-12-2016 15:00,09-12-2016 16:00,99.3,313.2,69,4.8
09-12-2016 16:00,09-12-2016 17:00,72.3,162.8,81.1,6.4
09-12-2016 17:00,09-12-2016 18:00,65.3,152.5,81.5,6.7
09-12-2016 18:00,09-12-2016 19:00,62.4,136.5,83.7,7.7
09-12-2016 19:00,09-12-2016 20:00,56.8,162.7,75.8,8.1
09-12-2016 20:00,09-12-2016 21:00,60.6,117.9,67.3,8.5
09-12-2016 21:00,09-12-2016 22:00,59,133.1,58,6.9
09-12-2016 22:00,09-12-2016 23:00,50.5,115.1,54.3,6.3
09-12-2016 23:00,10-12-2016 00:00,38.3,87.9,31.1,3.9
10-12-2016 00:00,10-12-2016 01:00,41,83.7,38.9,4
10-12-2016 01:00,10-12-2016 02:00,36.9,71.2,47,4.3
10-12-2016 02:00,10-12-2016 03:00,39.4,74.5,56,5
10-12-2016 03:00,10-12-2016 04:00,31,60.8,48,4.9
10-12-2016 04:00,10-12-2016 05:00,21.7,40.8,7.4,1
10-12-2016 05:00,10-12-2016 06:00,12.8,17.3,6.4,1.1
10-12-2016 06:00,10-12-2016 07:00,24.5,58,7.3,1.2
10-12-2016 07:00,10-12-2016 08:00,32.1,54.4,7.2,1.7
10-12-2016 08:00,10-12-2016 09:00,34,55.7,6.7,1.7
10-12-2016 09:00,10-12-2016 10:00,35.3,52.9,8.2,1.8
10-12-2016 10:00,10-12-2016 11:00,67,140.1,11.4,2.8
10-12-2016 11:00,10-12-2016 12:00,80.3,185.1,16.1,5.8
10-12-2016 12:00,10-12-2016 13:00,70.4,196.1,13.8,3.9
10-12-2016 13:00,10-12-2016 14:00,78.4,192.6,12.4,4.7
10-12-2016 14:00,10-12-2016 15:00,50.1,93.3,9,3.7
10-12-2016 15:00,10-12-2016 16:00,55.4,100.2,12,3.2
10-12-2016 16:00,10-12-2016 17:00,60.4,117.3,10.3,3.2
10-12-2016 17:00,10-12-2016 18:00,52.5,95.4,10.7,3.6
10-12-2016 18:00,10-12-2016 19:00,38.5,69.8,9.6,4.4
10-12-2016 19:00,10-12-2016 20:00,26.9,46.3,8.8,4
10-12-2016 20:00,10-12-2016 21:00,18.1,26.2,9.3,4.2
10-12-2016 21:00,10-12-2016 22:00,14.6,24.2,8.7,3.9
10-12-2016 22:00,10-12-2016 23:00,21.5,34.9,7.2,2.7
10-12-2016 23:00,11-12-2016 00:00,10.3,11.7,7,2.3
11-12-2016 00:00,11-12-2016 01:00,11.2,12.2,4.5,1.8
11-12-2016 01:00,11-12-2016 02:00,14.3,30.3,3.7,2
11-12-2016 02:00,11-12-2016 03:00,5.7,7.2,5.1,1.2
11-12-2016 03:00,11-12-2016 04:00,6,6.4,4.4,0.9
11-12-2016 04:00,11-12-2016 05:00,2.8,4,3.1,0.8
11-12-2016 05:00,11-12-2016 06:00,4.4,5,3.6,0.6
11-12-2016 06:00,11-12-2016 07:00,9.6,18,5.5,0.8
11-12-2016 07:00,11-12-2016 08:00,5.9,9.3,4.4,0.7
11-12-2016 08:00,11-12-2016 09:00,4.4,6,4.9,0.9
11-12-2016 09:00,11-12-2016 10:00,20,53.4,5.3,1.2
11-12-2016 10:00,11-12-2016 11:00,10.1,18.4,4.9,1.2
11-12-2016 11:00,11-12-2016 12:00,23,36.9,5.9,1.4
11-12-2016 12:00,11-12-2016 13:00,39.9,77.6,7.3,1.8
11-12-2016 13:00,11-12-2016 14:00,49.8,92.1,7.7,2.2
11-12-2016 14:00,11-12-2016 15:00,48.2,83.6,9.3,3
11-12-2016 15:00,11-12-2016 16:00,71.8,155.6,12.7,4
11-12-2016 16:00,11-12-2016 17:00,53.6,95.1,12.4,3.8
11-12-2016 17:00,11-12-2016 18:00,86.5,207.7,13.5,4.6
11-12-2016 18:00,11-12-2016 19:00,61.4,157.6,11.7,4.4
11-12-2016 19:00,11-12-2016 20:00,53.2,147.9,9.5,4.2
11-12-2016 20:00,11-12-2016 21:00,34.2,77.9,7.8,3.8
11-12-2016 21:00,11-12-2016 22:00,28.3,63.3,6.6,3
11-12-2016 22:00,11-12-2016 23:00,20.4,36.7,5.9,2
11-12-2016 23:00,12-12-2016 00:00,30,66,6.5,2.1
12-12-2016 00:00,12-12-2016 01:00,18.6,33.9,7.8,2.7
12-12-2016 01:00,12-12-2016 02:00,26.5,73.3,5.4,2.3
12-12-2016 02:00,12-12-2016 03:00,34.7,62.5,4.6,1.8
12-12-2016 03:00,12-12-2016 04:00,13.7,16,5.5,1.4
12-12-2016 04:00,12-12-2016 05:00,18.8,27.8,6.2,1.7
12-12-2016 05:00,12-12-2016 06:00,25.2,56.3,10.2,3.3
12-12-2016 06:00,12-12-2016 07:00,75.5,252.5,11.6,6.5
12-12-2016 07:00,12-12-2016 08:00,109.4,429.2,12,5.3
12-12-2016 08:00,12-12-2016 09:00,108.5,395.3,13.4,3.6
12-12-2016 09:00,12-12-2016 10:00,84.5,313.4,11.4,2.5
12-12-2016 10:00,12-12-2016 11:00,97.3,388,11.5,2.4
12-12-2016 11:00,12-12-2016 12:00,74.5,260.3,11.5,3.1
12-12-2016 12:00,12-12-2016 13:00,75.6,228.2,12.6,3.3
12-12-2016 13:00,12-12-2016 14:00,67.5,182.8,10.3,2.4
12-12-2016 14:00,12-12-2016 15:00,85.3,372.9,10.8,2.5
12-12-2016 15:00,12-12-2016 16:00,83.2,281.9,8.3,2.1
12-12-2016 16:00,12-12-2016 17:00,66.8,151.5,8.6,2.1
12-12-2016 17:00,12-12-2016 18:00,55.2,99.9,9.1,2.5
12-12-2016 18:00,12-12-2016 19:00,37.1,70.5,9.3,3.4
12-12-2016 19:00,12-12-2016 20:00,44.7,84,9.9,3.6
12-12-2016 20:00,12-12-2016 21:00,40.6,80.8,9.3,3.2
12-12-2016 21:00,12-12-2016 22:00,38.6,81.3,10.6,3.1
12-12-2016 22:00,12-12-2016 23:00,28.4,52.8,10.6,3.8
12-12-2016 23:00,13-12-2016 00:00,21.7,41.2,10.3,3.6
13-12-2016 00:00,13-12-2016 01:00,18.1,29.6,8.2,2.9
13-12-2016 01:00,13-12-2016 02:00,12.7,23.2,7,2
13-12-2016 02:00,13-12-2016 03:00,21.1,42.8,5.9,1.8
13-12-2016 03:00,13-12-2016 04:00,31,48.9,6.9,1.8
13-12-2016 04:00,13-12-2016 05:00,13.6,20,6.7,1.7
13-12-2016 05:00,13-12-2016 06:00,19.8,36.2,8,1.9
13-12-2016 06:00,13-12-2016 07:00,79.4,202.2,12,2.3
13-12-2016 07:00,13-12-2016 08:00,110.4,425.1,16.5,3.4
13-12-2016 08:00,13-12-2016 09:00,98.5,281.4,18.6,4.5
13-12-2016 09:00,13-12-2016 10:00,102.4,388.4,19.3,5.7
13-12-2016 10:00,13-12-2016 11:00,102.6,350.3,19.6,5.7
13-12-2016 11:00,13-12-2016 12:00,89.7,333.7,15.8,5
13-12-2016 12:00,13-12-2016 13:00,88.6,355.1,19.2,6.8
13-12-2016 13:00,13-12-2016 14:00,69.9,218.2,18.5,7.4
13-12-2016 14:00,13-12-2016 15:00,91.7,391.2,19.1,8.2
13-12-2016 15:00,13-12-2016 16:00,80,268.8,15.1,7
13-12-2016 16:00,13-12-2016 17:00,63.9,175.3,9.7,5.5
13-12-2016 17:00,13-12-2016 18:00,55.4,135.5,6.7,4.1
13-12-2016 18:00,13-12-2016 19:00,55.5,141.9,8.7,3.1
13-12-2016 19:00,13-12-2016 20:00,27.6,53,5.9,2
13-12-2016 20:00,13-12-2016 21:00,24.8,49.7,5.7,1.8
13-12-2016 21:00,13-12-2016 22:00,20.8,38.8,5.8,1.6
13-12-2016 22:00,13-12-2016 23:00,17.6,33.7,6.6,1.5
13-12-2016 23:00,14-12-2016 00:00,7.5,10.3,7.6,1.3
14-12-2016 00:00,14-12-2016 01:00,8.9,21.1,5.1,1.3
14-12-2016 01:00,14-12-2016 02:00,11.6,43.8,6.1,1.8
14-12-2016 02:00,14-12-2016 03:00,3.7,4.7,7.2,1.8
14-12-2016 03:00,14-12-2016 04:00,4.1,5.6,6.8,1.7
14-12-2016 04:00,14-12-2016 05:00,5.7,12.5,6.5,1.6
14-12-2016 05:00,14-12-2016 06:00,9.6,14.8,5.6,1.6
14-12-2016 06:00,14-12-2016 07:00,33.2,81.6,10.5,1.8
14-12-2016 07:00,14-12-2016 08:00,62.4,155.8,10.3,2.1
14-12-2016 08:00,14-12-2016 09:00,66.9,180.7,13,2.3
14-12-2016 09:00,14-12-2016 10:00,71.8,220,12.4,2.6
14-12-2016 10:00,14-12-2016 11:00,69.3,219.8,12.1,3.2
14-12-2016 11:00,14-12-2016 12:00,88.7,278.6,15.6,3.8
14-12-2016 12:00,14-12-2016 13:00,70,218.8,15.3,3.5
14-12-2016 13:00,14-12-2016 14:00,66.9,178.8,16.1,4.3
14-12-2016 14:00,14-12-2016 15:00,121.4,454.9,17.2,3.9
14-12-2016 15:00,14-12-2016 16:00,103.5,358.3,19.9,4.8
14-12-2016 16:00,14-12-2016 17:00,120.1,402.8,22.1,6
14-12-2016 17:00,14-12-2016 18:00,115.5,363.4,20.6,6.4
14-12-2016 18:00,14-12-2016 19:00,106.4,339.5,20.2,8
14-12-2016 19:00,14-12-2016 20:00,79.5,194.5,19.4,7.9
14-12-2016 20:00,14-12-2016 21:00,71.6,180.4,18.6,7.1
14-12-2016 21:00,14-12-2016 22:00,74.9,237.6,14.9,6.3
14-12-2016 22:00,14-12-2016 23:00,53.3,130.7,15.3,4.6
14-12-2016 23:00,15-12-2016 00:00,45.7,107.7,14,3.7
15-12-2016 00:00,15-12-2016 01:00,42.6,87.9,15,3.7
15-12-2016 01:00,15-12-2016 02:00,39.4,110.7,13,3.8
15-12-2016 02:00,15-12-2016 03:00,71.5,164.3,12.1,3.8
15-12-2016 03:00,15-12-2016 04:00,30.8,57.8,10,3.1
15-12-2016 04:00,15-12-2016 05:00,53.8,210,11.6,3.1
15-12-2016 05:00,15-12-2016 06:00,32.7,51,11.9,3.2
15-12-2016 06:00,15-12-2016 07:00,84.3,326.4,16.5,4.9
15-12-2016 07:00,15-12-2016 08:00,93.8,325.9,19.5,4.7
15-12-2016 08:00,15-12-2016 09:00,82.8,275.3,17.1,4
15-12-2016 09:00,15-12-2016 10:00,74.7,243.3,15.2,3.9
15-12-2016 10:00,15-12-2016 11:00,82,257.3,15,3.9
15-12-2016 11:00,15-12-2016 12:00,70.7,209.7,11.4,3.4
15-12-2016 12:00,15-12-2016 13:00,84.9,302,11,3.9
15-12-2016 13:00,15-12-2016 14:00,72.4,220.7,13.5,3.3
15-12-2016 14:00,15-12-2016 15:00,93.5,286.6,13.5,3
15-12-2016 15:00,15-12-2016 16:00,71.6,205.8,13.2,4.3
15-12-2016 16:00,15-12-2016 17:00,71.9,219.1,16.7,5.7
15-12-2016 17:00,15-12-2016 18:00,63,206.1,13.3,4.7
15-12-2016 18:00,15-12-2016 19:00,64.4,153.4,14.7,6.9
15-12-2016 19:00,15-12-2016 20:00,43.5,134.2,11.9,5.7
15-12-2016 20:00,15-12-2016 21:00,39.8,98.4,11.6,5.5
15-12-2016 21:00,15-12-2016 22:00,31.3,57.9,11.3,5.4
15-12-2016 22:00,15-12-2016 23:00,39,96.7,11.2,4.9
15-12-2016 23:00,16-12-2016 00:00,40.5,114,11.4,4.1
16-12-2016 00:00,16-12-2016 01:00,26.1,60,9.4,3.5
16-12-2016 01:00,16-12-2016 02:00,35.9,102,9.3,3.5
16-12-2016 02:00,16-12-2016 03:00,25.7,66.3,8.3,3.4
16-12-2016 03:00,16-12-2016 04:00,23,65.4,7.3,2.9
16-12-2016 04:00,16-12-2016 05:00,11.8,20.6,7.6,2.7
16-12-2016 05:00,16-12-2016 06:00,16,28.4,6.5,3.2
16-12-2016 06:00,16-12-2016 07:00,34.1,126.9,8.4,3.5
16-12-2016 07:00,16-12-2016 08:00,50.7,230.7,10.8,3.7
16-12-2016 08:00,16-12-2016 09:00,54,167.2,11.5,3.2
16-12-2016 09:00,16-12-2016 10:00,49.6,157.5,11.6,3.2
16-12-2016 10:00,16-12-2016 11:00,69.3,220.4,11.2,3.7
16-12-2016 11:00,16-12-2016 12:00,58.2,212.6,12.8,4.4
16-12-2016 12:00,16-12-2016 13:00,59.6,249.3,12.4,4.7
16-12-2016 13:00,16-12-2016 14:00,46.2,143.4,12.9,3.7
16-12-2016 14:00,16-12-2016 15:00,62.3,227.5,12.2,3.8
16-12-2016 15:00,16-12-2016 16:00,82.2,301.1,13.9,3.8
16-12-2016 16:00,16-12-2016 17:00,63.7,208.9,13.4,4.5
16-12-2016 17:00,16-12-2016 18:00,50.9,144,13.2,4.1
16-12-2016 18:00,16-12-2016 19:00,46.3,140.1,14.4,4.7
16-12-2016 19:00,16-12-2016 20:00,38.1,189.4,11.9,4.5
16-12-2016 20:00,16-12-2016 21:00,30.2,117,12.3,4.9
16-12-2016 21:00,16-12-2016 22:00,49,148.6,10.9,4.3
16-12-2016 22:00,16-12-2016 23:00,23.9,51.7,10,3.2
16-12-2016 23:00,17-12-2016 00:00,37.6,88.8,10.5,3.5
17-12-2016 00:00,17-12-2016 01:00,34.2,151.6,9.9,3.1
17-12-2016 01:00,17-12-2016 02:00,29.2,68.6,10.4,4
17-12-2016 02:00,17-12-2016 03:00,27,53.4,9.8,4.2
17-12-2016 03:00,17-12-2016 04:00,22.7,43.8,9.1,3.5
17-12-2016 04:00,17-12-2016 05:00,9.8,14.1,8.5,4.1
17-12-2016 05:00,17-12-2016 06:00,7.6,14.7,11.3,7.6
17-12-2016 06:00,17-12-2016 07:00,13.3,23.7,11.8,7.8
17-12-2016 07:00,17-12-2016 08:00,13.4,25.8,11.1,6
17-12-2016 08:00,17-12-2016 09:00,17.4,27.2,12.2,6.1
17-12-2016 09:00,17-12-2016 10:00,30.9,64.2,10.9,6.9
17-12-2016 10:00,17-12-2016 11:00,33.2,67.2,12.2,7.4
17-12-2016 11:00,17-12-2016 12:00,48.9,119.8,13.8,7.8
17-12-2016 12:00,17-12-2016 13:00,56.4,152.1,12.7,7.2
17-12-2016 13:00,17-12-2016 14:00,51.9,119.6,12.7,7.2
17-12-2016 14:00,17-12-2016 15:00,45.2,105.4,12,7
17-12-2016 15:00,17-12-2016 16:00,42.1,97.7,10.9,6
17-12-2016 16:00,17-12-2016 17:00,31.8,72.3,11.1,5.8
17-12-2016 17:00,17-12-2016 18:00,37.9,105,9.1,4.8
17-12-2016 18:00,17-12-2016 19:00,26.5,57.5,10.2,5.1
17-12-2016 19:00,17-12-2016 20:00,27.7,60.2,9.5,4.8
17-12-2016 20:00,17-12-2016 21:00,26.9,64.7,10.4,4.5
17-12-2016 21:00,17-12-2016 22:00,23.5,61.3,10.1,5.1
17-12-2016 22:00,17-12-2016 23:00,21.1,47.8,9.8,6.3
17-12-2016 23:00,18-12-2016 00:00,30.8,83.4,10.6,6.9
18-12-2016 00:00,18-12-2016 01:00,27.8,84.4,9.9,5.9
18-12-2016 01:00,18-12-2016 02:00,19.9,49.1,9.5,5
18-12-2016 02:00,18-12-2016 03:00,15,44.2,7.9,4.2
18-12-2016 03:00,18-12-2016 04:00,16.8,35.7,8.4,4
18-12-2016 04:00,18-12-2016 05:00,14.2,32.4,7.5,3.7
18-12-2016 05:00,18-12-2016 06:00,14.5,35,8.6,3.4
18-12-2016 06:00,18-12-2016 07:00,18.5,42.8,8.3,3.2
18-12-2016 07:00,18-12-2016 08:00,21.4,66.1,7.3,3
18-12-2016 08:00,18-12-2016 09:00,16.9,35.5,8.3,3.3
18-12-2016 09:00,18-12-2016 10:00,45.1,200.3,10.1,4.1
18-12-2016 10:00,18-12-2016 11:00,47.7,140,10.6,4.7
18-12-2016 11:00,18-12-2016 12:00,49.4,154.6,11.9,4.5
18-12-2016 12:00,18-12-2016 13:00,56.8,173.5,16,4.7
18-12-2016 13:00,18-12-2016 14:00,69.2,204.1,13.8,4.8
18-12-2016 14:00,18-12-2016 15:00,57.1,206.1,10.2,4.1
18-12-2016 15:00,18-12-2016 16:00,59.8,183.9,12.1,4.3
18-12-2016 16:00,18-12-2016 17:00,58.8,174.2,14.3,5.2
18-12-2016 17:00,18-12-2016 18:00,53.3,151.5,12.4,5.9
18-12-2016 18:00,18-12-2016 19:00,41.5,108.1,9.8,4.8
18-12-2016 19:00,18-12-2016 20:00,48.2,127.7,10.1,4.2
18-12-2016 20:00,18-12-2016 21:00,41.2,96.6,9.2,4
18-12-2016 21:00,18-12-2016 22:00,28.5,57.2,6.1,4.2
18-12-2016 22:00,18-12-2016 23:00,19,31.6,6.6,3.3
18-12-2016 23:00,19-12-2016 00:00,15.6,24.6,3.9,2.9
19-12-2016 00:00,19-12-2016 01:00,12,21.7,3.7,2.2
19-12-2016 01:00,19-12-2016 02:00,7.1,10.9,6,1.5
19-12-2016 02:00,19-12-2016 03:00,5.3,8.1,6.1,1.6
19-12-2016 03:00,19-12-2016 04:00,4.1,12.8,5.6,1.7
19-12-2016 04:00,19-12-2016 05:00,7,11.9,4.5,1.8
19-12-2016 05:00,19-12-2016 06:00,16.3,45.4,5.9,2.2
19-12-2016 06:00,19-12-2016 07:00,59.4,183.3,9.3,2.2
19-12-2016 07:00,19-12-2016 08:00,68.1,299.5,9.6,2.4
19-12-2016 08:00,19-12-2016 09:00,70.6,385.4,10,2.4
19-12-2016 09:00,19-12-2016 10:00,63.2,394.3,9.2,2.6
19-12-2016 10:00,19-12-2016 11:00,61.3,307.3,11.4,2.9
19-12-2016 11:00,19-12-2016 12:00,49,200.8,10,2.6
19-12-2016 12:00,19-12-2016 13:00,64.5,231.7,8.6,3.2
19-12-2016 13:00,19-12-2016 14:00,62.9,235.7,8.1,3.1
19-12-2016 14:00,19-12-2016 15:00,63.7,220.4,10.2,3.3
19-12-2016 15:00,19-12-2016 16:00,69,331.8,10.7,3.6
19-12-2016 16:00,19-12-2016 17:00,65.1,230.8,9.5,4.3
19-12-2016 17:00,19-12-2016 18:00,45.9,127,9.8,5.6
19-12-2016 18:00,19-12-2016 19:00,43.8,131.1,8,5.7
19-12-2016 19:00,19-12-2016 20:00,39.7,87.1,6.3,4.2
19-12-2016 20:00,19-12-2016 21:00,39.5,93.1,6.7,4
19-12-2016 21:00,19-12-2016 22:00,32.8,75.7,6.7,4.8
19-12-2016 22:00,19-12-2016 23:00,22.7,40.3,6.5,3.4
19-12-2016 23:00,20-12-2016 00:00,33,69.3,,3.7
20-12-2016 00:00,20-12-2016 01:00,11,15.9,4.5,3.2
20-12-2016 01:00,20-12-2016 02:00,10.6,16.2,5.1,2.7
20-12-2016 02:00,20-12-2016 03:00,35.9,58.9,3.6,2
20-12-2016 03:00,20-12-2016 04:00,4.7,5.1,4.6,1.8
20-12-2016 04:00,20-12-2016 05:00,7,9.1,3.5,1.8
20-12-2016 05:00,20-12-2016 06:00,26.4,64.2,28.6,14.5
20-12-2016 06:00,20-12-2016 07:00,59.9,134.3,18.1,7.8
20-12-2016 07:00,20-12-2016 08:00,78.7,254.4,11.5,2.1
20-12-2016 08:00,20-12-2016 09:00,86.4,249.8,12.7,1.8
20-12-2016 09:00,20-12-2016 10:00,63.1,157.6,11.3,1.9
20-12-2016 10:00,20-12-2016 11:00,67.4,172.7,13.7,2.2
20-12-2016 11:00,20-12-2016 12:00,80.2,247,12.1,3.4
20-12-2016 12:00,20-12-2016 13:00,91.6,329.1,16.1,4.7
20-12-2016 13:00,20-12-2016 14:00,83,215.1,14.9,3.7
20-12-2016 14:00,20-12-2016 15:00,87.1,320,15.8,4.1
20-12-2016 15:00,20-12-2016 16:00,88.9,287.6,15.2,3.7
20-12-2016 16:00,20-12-2016 17:00,79.9,214.1,11.3,3.5
20-12-2016 17:00,20-12-2016 18:00,72.7,212.2,13.6,5.3
20-12-2016 18:00,20-12-2016 19:00,43.5,86.5,14.7,6.2
20-12-2016 19:00,20-12-2016 20:00,45.8,118.8,15.5,7.9
20-12-2016 20:00,20-12-2016 21:00,39.4,66.3,15.3,7.1
20-12-2016 21:00,20-12-2016 22:00,24.8,34.4,14.3,6.1
20-12-2016 22:00,20-12-2016 23:00,25.6,44,13.6,5
20-12-2016 23:00,21-12-2016 00:00,19.2,28.5,11.7,4.2
21-12-2016 00:00,21-12-2016 01:00,11.1,14,12.3,5.9
21-12-2016 01:00,21-12-2016 02:00,14.9,25.6,13.1,7.2
21-12-2016 02:00,21-12-2016 03:00,8.2,11.7,10.3,4.6
21-12-2016 03:00,21-12-2016 04:00,10.2,17.2,8.3,4.2
21-12-2016 04:00,21-12-2016 05:00,4.3,7.2,9.1,5.7
21-12-2016 05:00,21-12-2016 06:00,8,9.6,9.2,6.7
21-12-2016 06:00,21-12-2016 07:00,23.1,47.8,10.3,7.1
21-12-2016 07:00,21-12-2016 08:00,43.1,94.1,9.7,6.8
21-12-2016 08:00,21-12-2016 09:00,33.7,55.4,14.1,11.1
21-12-2016 09:00,21-12-2016 10:00,33.9,62.2,14.1,10.8
21-12-2016 10:00,21-12-2016 11:00,37.8,81.7,18.2,13.1
21-12-2016 11:00,21-12-2016 12:00,30.3,56.4,19.8,13.7
21-12-2016 12:00,21-12-2016 13:00,37.8,95.4,24,14.8
21-12-2016 13:00,21-12-2016 14:00,47.8,140.8,28.6,13.8
21-12-2016 14:00,21-12-2016 15:00,54.7,153.7,35.3,13.8
21-12-2016 15:00,21-12-2016 16:00,43.2,100.1,39,14.5
21-12-2016 16:00,21-12-2016 17:00,54.2,166.5,52.4,18.2
21-12-2016 17:00,21-12-2016 18:00,41,83.7,40.7,17.6
21-12-2016 18:00,21-12-2016 19:00,29.1,55.8,26.9,15.9
21-12-2016 19:00,21-12-2016 20:00,38.1,83.6,25.1,15.1
21-12-2016 20:00,21-12-2016 21:00,24.6,40.4,19.2,13.7
21-12-2016 21:00,21-12-2016 22:00,22.6,37.4,20.1,13.2
21-12-2016 22:00,21-12-2016 23:00,27.6,66.2,18,12.7
21-12-2016 23:00,22-12-2016 00:00,33.4,53.6,14.8,11.8
22-12-2016 00:00,22-12-2016 01:00,28.1,58.8,13.2,11.6
22-12-2016 01:00,22-12-2016 02:00,19,25.9,14,11.9
22-12-2016 02:00,22-12-2016 03:00,25.8,77.3,14.8,11.9
22-12-2016 03:00,22-12-2016 04:00,18.2,26.3,10.7,11.1
22-12-2016 04:00,22-12-2016 05:00,14,16.3,12.6,11.1
22-12-2016 05:00,22-12-2016 06:00,23.8,51.8,15.2,10.9
22-12-2016 06:00,22-12-2016 07:00,51.4,166.5,15.6,10
22-12-2016 07:00,22-12-2016 08:00,52.3,138.8,17.5,9
22-12-2016 08:00,22-12-2016 09:00,54.2,127.6,17.5,7.7
22-12-2016 09:00,22-12-2016 10:00,59.3,163.2,16.9,7.4
22-12-2016 10:00,22-12-2016 11:00,76.4,268.9,17.6,7.4
22-12-2016 11:00,22-12-2016 12:00,54.3,150.9,17.9,6
22-12-2016 12:00,22-12-2016 13:00,57.5,137.2,23,6.8
22-12-2016 13:00,22-12-2016 14:00,68.9,158.2,25.4,6.9
22-12-2016 14:00,22-12-2016 15:00,78.7,202,26,7.2
22-12-2016 15:00,22-12-2016 16:00,59.8,132.5,27,7.1
22-12-2016 16:00,22-12-2016 17:00,60,160.5,23,7.7
22-12-2016 17:00,22-12-2016 18:00,44.2,92.7,21.2,7.1
22-12-2016 18:00,22-12-2016 19:00,38.3,95.7,20,6
22-12-2016 19:00,22-12-2016 20:00,40.7,72,19.3,4.8
22-12-2016 20:00,22-12-2016 21:00,40.3,75.5,18.6,4.2
22-12-2016 21:00,22-12-2016 22:00,22.2,36.4,17.1,4.4
