Start,Slut,NO2 (344),NOX as NO2 (345),PM10 (342),PM2.5 (343)
31-10-2016 04:00,31-10-2016 05:00,23.8,51.3,16.5,3.6
31-10-2016 05:00,31-10-2016 06:00,49.3,130.7,25.9,4.7
31-10-2016 06:00,31-10-2016 07:00,84,307.3,35.6,7.9
31-10-2016 07:00,31-10-2016 08:00,90,345.2,40.1,4.7
31-10-2016 08:00,31-10-2016 09:00,96.2,403.4,43.7,8.5
31-10-2016 09:00,31-10-2016 10:00,88,328.1,60.1,7.8
31-10-2016 10:00,31-10-2016 11:00,77.1,259.2,51.5,5.6
31-10-2016 11:00,31-10-2016 12:00,73.3,231,47.2,4.9
31-10-2016 12:00,31-10-2016 13:00,64,191.3,43.1,5.7
31-10-2016 13:00,31-10-2016 14:00,53,152.6,27.3,3.1
31-10-2016 14:00,31-10-2016 15:00,82.1,250.9,57.7,6.8
31-10-2016 15:00,31-10-2016 16:00,83.1,259.1,39.2,9.2
31-10-2016 16:00,31-10-2016 17:00,46.3,84.9,28.4,8
31-10-2016 17:00,31-10-2016 18:00,47.2,70.6,24.5,2.6
31-10-2016 18:00,31-10-2016 19:00,67.3,137.5,41.1,6.2
31-10-2016 19:00,31-10-2016 20:00,70,150.2,41.8,10.1
31-10-2016 20:00,31-10-2016 21:00,68.3,163.3,44,9.1
31-10-2016 21:00,31-10-2016 22:00,62.3,124.5,34.2,9.8
31-10-2016 22:00,31-10-2016 23:00,58.7,118.7,27.7,7.5
31-10-2016 23:00,01-11-2016 00:00,58.3,117.2,24.8,7
01-11-2016 00:00,01-11-2016 01:00,42.9,79.2,19.4,5.6
01-11-2016 01:00,01-11-2016 02:00,34.2,64.2,17.5,5.5
01-11-2016 02:00,01-11-2016 03:00,27.1,44.3,13.1,4.3
01-11-2016 03:00,01-11-2016 04:00,25.7,47.2,13.3,5.3
01-11-2016 04:00,01-11-2016 05:00,26.2,49.7,10.5,5
01-11-2016 05:00,01-11-2016 06:00,45.5,95,13.2,5.5
01-11-2016 06:00,01-11-2016 07:00,68.4,196.6,11.7,4.4
01-11-2016 07:00,01-11-2016 08:00,67.2,200.2,10,2.3
01-11-2016 08:00,01-11-2016 09:00,58.7,172.4,8.3,3.2
01-11-2016 09:00,01-11-2016 10:00,58.7,167.5,9.1,3.9
01-11-2016 10:00,01-11-2016 11:00,58.3,150.9,7.2,4.5
01-11-2016 11:00,01-11-2016 12:00,50.8,127.7,8.9,2.3
01-11-2016 12:00,01-11-2016 13:00,48.1,120.1,7.9,2.9
01-11-2016 13:00,01-11-2016 14:00,36.8,124.9,5,2.1
01-11-2016 14:00,01-11-2016 15:00,34.7,102.7,5.8,2.6
01-11-2016 15:00,01-11-2016 16:00,26.8,76.2,4,3.6
01-11-2016 16:00,01-11-2016 17:00,21.4,51.7,5.8,2.2
01-11-2016 17:00,01-11-2016 18:00,14.2,27.1,4.1,1.1
01-11-2016 18:00,01-11-2016 19:00,9.6,13.2,2.3,0.6
01-11-2016 19:00,01-11-2016 20:00,5.8,9.3,4.5,3.7
01-11-2016 20:00,01-11-2016 21:00,7.1,11.1,1.9,0.3
01-11-2016 21:00,01-11-2016 22:00,9.4,13.3,2.7,1.4
01-11-2016 22:00,01-11-2016 23:00,5.9,10.1,4.4,2.3
01-11-2016 23:00,02-11-2016 00:00,4.8,8,4.2,2.3
02-11-2016 00:00,02-11-2016 01:00,3.7,6,4.9,3.4
02-11-2016 01:00,02-11-2016 02:00,4.5,5.7,2.4,0.8
02-11-2016 02:00,02-11-2016 03:00,4.4,5.7,4.1,3.7
02-11-2016 03:00,02-11-2016 04:00,4,6.8,4.2,0.6
02-11-2016 04:00,02-11-2016 05:00,10.4,20.4,6.2,1.4
02-11-2016 05:00,02-11-2016 06:00,25.6,57.4,7.3,2.2
02-11-2016 06:00,02-11-2016 07:00,49.3,143,8.5,4.4
02-11-2016 07:00,02-11-2016 08:00,28.7,68.5,7.8,0
02-11-2016 08:00,02-11-2016 09:00,41.1,107.3,7.5,4.5
02-11-2016 09:00,02-11-2016 10:00,45.2,113.7,8.4,6.7
02-11-2016 10:00,02-11-2016 11:00,39.7,86,9.3,4.9
02-11-2016 11:00,02-11-2016 12:00,47.7,111.3,8.2,2.5
02-11-2016 12:00,02-11-2016 13:00,45,109.3,8.7,3.1
02-11-2016 13:00,02-11-2016 14:00,45.5,107.4,9.5,4.8
02-11-2016 14:00,02-11-2016 15:00,52.4,132.5,10.5,4.4
02-11-2016 15:00,02-11-2016 16:00,42.6,116.5,8.6,5.1
02-11-2016 16:00,02-11-2016 17:00,46.3,147,8.7,3.8
02-11-2016 17:00,02-11-2016 18:00,46.4,138.5,5.8,2.6
02-11-2016 18:00,02-11-2016 19:00,39.2,82,8,-0.2
02-11-2016 19:00,02-11-2016 20:00,36.6,81.5,16.8,0.8
02-11-2016 20:00,02-11-2016 21:00,26.3,59.4,15.5,3.3
02-11-2016 21:00,02-11-2016 22:00,20.9,47.3,11.5,0.8
02-11-2016 22:00,02-11-2016 23:00,16.9,34.7,7.8,-0.3
02-11-2016 23:00,03-11-2016 00:00,11.8,22.6,7.7,0.2
03-11-2016 00:00,03-11-2016 01:00,7,14,5.7,0.1
03-11-2016 01:00,03-11-2016 02:00,5.3,10.5,10.5,1.1
03-11-2016 02:00,03-11-2016 03:00,6.8,12.1,7.6,3.3
03-11-2016 03:00,03-11-2016 04:00,6.4,13.3,3.3,1.6
03-11-2016 04:00,03-11-2016 05:00,9.3,20.1,6.3,1.3
03-11-2016 05:00,03-11-2016 06:00,28.9,71.8,13.6,0.3
03-11-2016 06:00,03-11-2016 07:00,59.9,157.9,31.2,3
03-11-2016 07:00,03-11-2016 08:00,65.6,174.5,42.2,5.5
03-11-2016 08:00,03-11-2016 09:00,62.8,165.4,28.9,3.3
03-11-2016 09:00,03-11-2016 10:00,54.7,146.8,46.9,3
03-11-2016 10:00,03-11-2016 11:00,61.3,165.7,47.6,7.7
03-11-2016 11:00,03-11-2016 12:00,62.9,168.4,,
03-11-2016 12:00,03-11-2016 13:00,61,166.4,,5.8
03-11-2016 13:00,03-11-2016 14:00,60.5,168.3,50.5,5.8
03-11-2016 14:00,03-11-2016 15:00,48,130.1,34.4,5.9
03-11-2016 15:00,03-11-2016 16:00,49,143.1,25.8,5.3
03-11-2016 16:00,03-11-2016 17:00,49.1,134.5,30.3,4.2
03-11-2016 17:00,03-11-2016 18:00,73.8,210.4,43.7,6.8
03-11-2016 18:00,03-11-2016 19:00,50.5,122.6,22.8,4.6
03-11-2016 19:00,03-11-2016 20:00,34.3,84.8,12.2,2.9
03-11-2016 20:00,03-11-2016 21:00,36.3,92,16.3,3.7
03-11-2016 21:00,03-11-2016 22:00,39.5,100,17.7,2.3
03-11-2016 22:00,03-11-2016 23:00,32.8,75.1,12.1,3.7
03-11-2016 23:00,04-11-2016 00:00,28.3,59.3,8.4,3.8
04-11-2016 00:00,04-11-2016 01:00,17.4,36.7,6.8,2.4
04-11-2016 01:00,04-11-2016 02:00,13.6,28.3,4.7,2.5
04-11-2016 02:00,04-11-2016 03:00,12.1,26.8,7.9,2.8
04-11-2016 03:00,04-11-2016 04:00,8.7,17.7,7.8,2.7
04-11-2016 04:00,04-11-2016 05:00,13.3,29.1,10.1,2.3
04-11-2016 05:00,04-11-2016 06:00,32.6,87.4,18.4,4.4
04-11-2016 06:00,04-11-2016 07:00,71.3,213.7,35.4,7.3
04-11-2016 07:00,04-11-2016 08:00,81.5,258.1,48.9,7.6
04-11-2016 08:00,04-11-2016 09:00,80.8,253.1,54.7,6.3
04-11-2016 09:00,04-11-2016 10:00,71.8,216.5,48.1,9.2
04-11-2016 10:00,04-11-2016 11:00,97.8,328.2,86.9,11.5
04-11-2016 11:00,04-11-2016 12:00,94,306.5,53.6,9.5
04-11-2016 12:00,04-11-2016 13:00,86.6,310.7,64.2,7
04-11-2016 13:00,04-11-2016 14:00,73.4,231.4,46.6,9.1
04-11-2016 14:00,04-11-2016 15:00,61.4,162.8,38.3,8.3
04-11-2016 15:00,04-11-2016 16:00,63.4,156.7,36.1,9.5
04-11-2016 16:00,04-11-2016 17:00,60.6,131.7,41.9,9.6
04-11-2016 17:00,04-11-2016 18:00,59,129.4,49.3,6.3
04-11-2016 18:00,04-11-2016 19:00,47.4,101.4,40.9,5.1
04-11-2016 19:00,04-11-2016 20:00,31.5,60.1,27.3,6.4
04-11-2016 20:00,04-11-2016 21:00,26,46.2,16.4,7.3
04-11-2016 21:00,04-11-2016 22:00,23.3,41.1,13.3,7.7
04-11-2016 22:00,04-11-2016 23:00,19.5,32.7,12.2,6.3
04-11-2016 23:00,05-11-2016 00:00,16.2,24.7,8.3,6.3
05-11-2016 00:00,05-11-2016 01:00,12.9,16.7,8.8,5.8
05-11-2016 01:00,05-11-2016 02:00,10.3,13.4,9,3.8
05-11-2016 02:00,05-11-2016 03:00,9.7,12.6,7,5.1
05-11-2016 03:00,05-11-2016 04:00,11.9,17.6,7.4,4.4
05-11-2016 04:00,05-11-2016 05:00,14.4,21.2,6.5,3.8
05-11-2016 05:00,05-11-2016 06:00,32.5,54.1,8,3.4
05-11-2016 06:00,05-11-2016 07:00,24.3,41.5,5.7,3.8
05-11-2016 07:00,05-11-2016 08:00,62.4,156.3,12.8,6.2
05-11-2016 08:00,05-11-2016 09:00,17.6,30.6,5.1,2.6
05-11-2016 09:00,05-11-2016 10:00,10.6,17.6,5.8,3.1
05-11-2016 10:00,05-11-2016 11:00,10.4,17.3,5.7,3.1
05-11-2016 11:00,05-11-2016 12:00,10.5,19.9,10.2,3.5
05-11-2016 12:00,05-11-2016 13:00,9.5,18.3,10.4,3.5
05-11-2016 13:00,05-11-2016 14:00,13.1,25.1,13.9,4.4
05-11-2016 14:00,05-11-2016 15:00,14,25.6,19.8,4.7
05-11-2016 15:00,05-11-2016 16:00,11.9,19.1,14.7,4.2
05-11-2016 16:00,05-11-2016 17:00,11.9,16,14.4,3.9
05-11-2016 17:00,05-11-2016 18:00,13.8,20.8,11.1,5.2
05-11-2016 18:00,05-11-2016 19:00,10.5,17.6,13.5,5.1
05-11-2016 19:00,05-11-2016 20:00,8.9,13.6,12.2,5.6
05-11-2016 20:00,05-11-2016 21:00,8.7,13.9,11.6,7
05-11-2016 21:00,05-11-2016 22:00,8.6,13.1,11.6,6.6
05-11-2016 22:00,05-11-2016 23:00,9.7,15.6,8.4,6.6
05-11-2016 23:00,06-11-2016 00:00,7.8,12.1,7.6,6.5
06-11-2016 00:00,06-11-2016 01:00,9.2,14.1,13,5.2
06-11-2016 01:00,06-11-2016 02:00,9.2,13.4,10.6,4.8
06-11-2016 02:00,06-11-2016 03:00,5.3,7.3,5.9,3.1
06-11-2016 03:00,06-11-2016 04:00,4.6,6.2,7.6,5.4
06-11-2016 04:00,06-11-2016 05:00,4.3,5.9,6.8,4.6
06-11-2016 05:00,06-11-2016 06:00,4.9,6.9,7.7,4
06-11-2016 06:00,06-11-2016 07:00,4.6,7.3,7.2,6.3
06-11-2016 07:00,06-11-2016 08:00,5.5,8.1,6.7,4.6
06-11-2016 08:00,06-11-2016 09:00,6.2,9.5,6.9,2.7
06-11-2016 09:00,06-11-2016 10:00,6.9,11.7,7.4,5.5
06-11-2016 10:00,06-11-2016 11:00,13.4,23.4,11.2,3.7
06-11-2016 11:00,06-11-2016 12:00,15.4,29.1,14.1,2.3
06-11-2016 12:00,06-11-2016 13:00,24.1,49.3,15.7,4.6
06-11-2016 13:00,06-11-2016 14:00,29.6,61.6,13.8,4.7
06-11-2016 14:00,06-11-2016 15:00,32.7,69.4,9,4.2
06-11-2016 15:00,06-11-2016 16:00,34.2,72.1,12,3.6
06-11-2016 16:00,06-11-2016 17:00,35.9,76.7,9.9,5.4
06-11-2016 17:00,06-11-2016 18:00,28,59.5,16.8,4.8
06-11-2016 18:00,06-11-2016 19:00,29.1,62.4,21.7,4.6
06-11-2016 19:00,06-11-2016 20:00,26,55.2,19,5.4
06-11-2016 20:00,06-11-2016 21:00,21.7,44.5,15.2,4.4
06-11-2016 21:00,06-11-2016 22:00,18.4,34.8,11.6,5.1
06-11-2016 22:00,06-11-2016 23:00,14.1,29.6,12.5,6.3
06-11-2016 23:00,07-11-2016 00:00,9.6,17,7.6,5.3
07-11-2016 00:00,07-11-2016 01:00,7.8,13.2,7.8,4.7
07-11-2016 01:00,07-11-2016 02:00,6.4,10.6,7.2,4.8
07-11-2016 02:00,07-11-2016 03:00,5.5,8.4,9.1,3.2
07-11-2016 03:00,07-11-2016 04:00,6.3,11.5,11.6,4.7
07-11-2016 04:00,07-11-2016 05:00,11.9,24.8,7.7,3.6
07-11-2016 05:00,07-11-2016 06:00,22.6,46.2,12.9,4.9
07-11-2016 06:00,07-11-2016 07:00,20.4,48.9,15.2,4.6
07-11-2016 07:00,07-11-2016 08:00,42.1,108.8,24.8,5.4
07-11-2016 08:00,07-11-2016 09:00,58.1,171.2,47.5,8.6
07-11-2016 09:00,07-11-2016 10:00,49.9,152.5,18.8,7.1
07-11-2016 10:00,07-11-2016 11:00,49.1,142.5,11.6,6.6
07-11-2016 11:00,07-11-2016 12:00,45,122.7,50.6,7.1
07-11-2016 12:00,07-11-2016 13:00,49.6,146.2,43.8,9.4
07-11-2016 13:00,07-11-2016 14:00,41.6,115.4,25.7,7.9
07-11-2016 14:00,07-11-2016 15:00,54.9,148.7,34.6,7.4
07-11-2016 15:00,07-11-2016 16:00,53.3,143.6,19.2,6.4
07-11-2016 16:00,07-11-2016 17:00,48.6,137.4,10.3,5.7
07-11-2016 17:00,07-11-2016 18:00,42.7,112.7,11.4,6.6
07-11-2016 18:00,07-11-2016 19:00,35.3,84.1,11.3,6.1
07-11-2016 19:00,07-11-2016 20:00,32.7,76,11.6,5.4
07-11-2016 20:00,07-11-2016 21:00,27.6,63.2,10.7,6.2
07-11-2016 21:00,07-11-2016 22:00,26.9,61.1,16,9.2
07-11-2016 22:00,07-11-2016 23:00,18.2,39.3,10.5,6.8
07-11-2016 23:00,08-11-2016 00:00,13.2,27,9,3.6
08-11-2016 00:00,08-11-2016 01:00,11,23.1,9,5.6
08-11-2016 01:00,08-11-2016 02:00,9.2,20.1,7.6,4.5
08-11-2016 02:00,08-11-2016 03:00,8.3,16.5,7.9,5.4
08-11-2016 03:00,08-11-2016 04:00,8.6,16.2,8.1,4.4
08-11-2016 04:00,08-11-2016 05:00,10.9,22.3,6.9,4.8
08-11-2016 05:00,08-11-2016 06:00,29.9,75.8,9.5,3.6
08-11-2016 06:00,08-11-2016 07:00,57.8,183.2,9.8,6.4
08-11-2016 07:00,08-11-2016 08:00,59.4,183.9,10.5,7.2
08-11-2016 08:00,08-11-2016 09:00,61.2,204.1,10.9,6.5
08-11-2016 09:00,08-11-2016 10:00,64.8,229,17.3,7.2
08-11-2016 10:00,08-11-2016 11:00,67.7,247.2,32.9,8.8
08-11-2016 11:00,08-11-2016 12:00,66.4,220,29.3,8.4
08-11-2016 12:00,08-11-2016 13:00,63.7,192.1,22.9,8.4
08-11-2016 13:00,08-11-2016 14:00,67.3,217.2,20,7.5
08-11-2016 14:00,08-11-2016 15:00,63.6,200.8,15.7,7.1
08-11-2016 15:00,08-11-2016 16:00,58.1,198.8,12.2,6.3
08-11-2016 16:00,08-11-2016 17:00,56.3,186.8,10.5,7.3
08-11-2016 17:00,08-11-2016 18:00,49.9,152.9,11.8,6.3
08-11-2016 18:00,08-11-2016 19:00,51,153.5,13,6.8
08-11-2016 19:00,08-11-2016 20:00,45.8,111.4,14.2,6
08-11-2016 20:00,08-11-2016 21:00,38.8,93.3,9.4,7.2
08-11-2016 21:00,08-11-2016 22:00,32.7,70,9.5,7
08-11-2016 22:00,08-11-2016 23:00,23.6,44.5,8.4,5.2
08-11-2016 23:00,09-11-2016 00:00,20.6,42.5,7.8,4
09-11-2016 00:00,09-11-2016 01:00,14.2,25.1,7.2,3.3
09-11-2016 01:00,09-11-2016 02:00,12.4,22.5,5.6,1.4
09-11-2016 02:00,09-11-2016 03:00,10.1,17.7,5.1,2.4
09-11-2016 03:00,09-11-2016 04:00,10,16,4.4,2.6
09-11-2016 04:00,09-11-2016 05:00,15,26.1,5.2,2.5
09-11-2016 05:00,09-11-2016 06:00,12.1,20.3,4.6,3.1
09-11-2016 06:00,09-11-2016 07:00,54.5,209.6,9.1,6
09-11-2016 07:00,09-11-2016 08:00,49.2,173.5,8.4,5.9
09-11-2016 08:00,09-11-2016 09:00,26.4,60.5,7.3,5.4
09-11-2016 09:00,09-11-2016 10:00,21.6,37.9,6.5,3.2
09-11-2016 10:00,09-11-2016 11:00,18.6,36.9,6.1,4.2
09-11-2016 11:00,09-11-2016 12:00,15.2,23.3,7.4,5.6
09-11-2016 12:00,09-11-2016 13:00,17.2,29.4,7.2,5
09-11-2016 13:00,09-11-2016 14:00,21.8,45.4,6.5,4.5
09-11-2016 14:00,09-11-2016 15:00,18.8,31.3,6.1,4.3
09-11-2016 15:00,09-11-2016 16:00,30.1,48.6,6.9,5.3
09-11-2016 16:00,09-11-2016 17:00,30.2,42.3,7.6,6.4
09-11-2016 17:00,09-11-2016 18:00,48.1,124.5,10.2,6.2
09-11-2016 18:00,09-11-2016 19:00,38,83.9,8.1,5.4
09-11-2016 19:00,09-11-2016 20:00,39,117.3,8.6,6.3
09-11-2016 20:00,09-11-2016 21:00,44.7,143.6,8.3,6.2
09-11-2016 21:00,09-11-2016 22:00,48.4,156.8,8.5,6.5
09-11-2016 22:00,09-11-2016 23:00,48,166.2,11.1,7.8
09-11-2016 23:00,10-11-2016 00:00,47.2,120.2,12.3,8.2
10-11-2016 00:00,10-11-2016 01:00,53.6,190.7,9.3,7.3
10-11-2016 01:00,10-11-2016 02:00,46.3,111.2,9.5,5.5
10-11-2016 02:00,10-11-2016 03:00,56.9,225.7,14.7,8.9
10-11-2016 03:00,10-11-2016 04:00,60,228.2,17.5,8.7
10-11-2016 04:00,10-11-2016 05:00,61.7,249.1,26.8,10
10-11-2016 05:00,10-11-2016 06:00,55.7,191.5,21.7,5.6
10-11-2016 06:00,10-11-2016 07:00,56.6,183.2,15.6,2.1
10-11-2016 07:00,10-11-2016 08:00,81,290.9,12.2,2.2
10-11-2016 08:00,10-11-2016 09:00,37.2,72.4,5.7,1.9
10-11-2016 09:00,10-11-2016 10:00,89.7,404.8,12.1,5.4
10-11-2016 10:00,10-11-2016 11:00,48,109.2,6.5,3
10-11-2016 11:00,10-11-2016 12:00,97.3,415.1,20.6,7.2
10-11-2016 12:00,10-11-2016 13:00,96,341.2,23.4,6.4
10-11-2016 13:00,10-11-2016 14:00,77.9,266.9,28.8,5.4
10-11-2016 14:00,10-11-2016 15:00,56.6,142.6,14.5,2
10-11-2016 15:00,10-11-2016 16:00,72.4,212.4,12.3,3.3
10-11-2016 16:00,10-11-2016 17:00,72.6,187.6,14.4,3.9
10-11-2016 17:00,10-11-2016 18:00,66.9,167.3,16.3,4.4
10-11-2016 18:00,10-11-2016 19:00,54.4,134.1,17.8,10.2
10-11-2016 19:00,10-11-2016 20:00,52.4,201.4,12.4,6.4
10-11-2016 20:00,10-11-2016 21:00,32.9,78.9,11.4,4.9
10-11-2016 21:00,10-11-2016 22:00,34.9,82.7,14,5.4
10-11-2016 22:00,10-11-2016 23:00,32,66.4,12.3,6.7
10-11-2016 23:00,11-11-2016 00:00,28.8,53.1,9.2,7
11-11-2016 00:00,11-11-2016 01:00,16.5,33.2,9.3,6.1
11-11-2016 01:00,11-11-2016 02:00,14.9,30.2,9,6.3
11-11-2016 02:00,11-11-2016 03:00,12.1,21.5,9.5,3.5
11-11-2016 03:00,11-11-2016 04:00,12.5,24.8,10,4.6
11-11-2016 04:00,11-11-2016 05:00,16.5,37.9,12.2,4.3
11-11-2016 05:00,11-11-2016 06:00,32.8,85.6,16.6,5.4
11-11-2016 06:00,11-11-2016 07:00,70.8,218.9,20,8.4
11-11-2016 07:00,11-11-2016 08:00,61.6,179.8,17.5,7.9
11-11-2016 08:00,11-11-2016 09:00,55.9,162.9,15.3,6.6
11-11-2016 09:00,11-11-2016 10:00,61.7,191.1,17.5,6.2
11-11-2016 10:00,11-11-2016 11:00,49,133.5,13.1,5.5
11-11-2016 11:00,11-11-2016 12:00,56.2,169.7,14.8,6.4
11-11-2016 12:00,11-11-2016 13:00,58.8,167.8,12.7,5.8
11-11-2016 13:00,11-11-2016 14:00,60.2,174.5,12,8.1
11-11-2016 14:00,11-11-2016 15:00,62.4,173.2,12.7,7.1
11-11-2016 15:00,11-11-2016 16:00,48.8,131.9,11,5.5
11-11-2016 16:00,11-11-2016 17:00,40.2,103.4,8.9,4.8
11-11-2016 17:00,11-11-2016 18:00,32.9,76.9,6.9,4.7
11-11-2016 18:00,11-11-2016 19:00,29.2,68.7,7.8,5.3
11-11-2016 19:00,11-11-2016 20:00,25.3,54.7,7,4.2
11-11-2016 20:00,11-11-2016 21:00,29.3,61.5,8.1,4.4
11-11-2016 21:00,11-11-2016 22:00,23.2,45.8,6.7,4.8
11-11-2016 22:00,11-11-2016 23:00,16.7,33.7,8.3,5.3
11-11-2016 23:00,12-11-2016 00:00,15,28.3,5.9,4.3
12-11-2016 00:00,12-11-2016 01:00,9.4,17.1,7.6,4.2
12-11-2016 01:00,12-11-2016 02:00,9.1,17.4,7.6,4.8
12-11-2016 02:00,12-11-2016 03:00,6.6,12.6,7.1,4.7
12-11-2016 03:00,12-11-2016 04:00,7.1,15.8,7.5,5.2
12-11-2016 04:00,12-11-2016 05:00,9.7,24.2,8.1,5.9
12-11-2016 05:00,12-11-2016 06:00,8.6,15.9,7.1,4.6
12-11-2016 06:00,12-11-2016 07:00,15,31.8,8.1,6.2
12-11-2016 07:00,12-11-2016 08:00,21.1,45.2,9,7.3
12-11-2016 08:00,12-11-2016 09:00,32,73.6,9.3,7.5
12-11-2016 09:00,12-11-2016 10:00,36.3,83.8,11.4,5.7
12-11-2016 10:00,12-11-2016 11:00,36.5,89.1,10.3,6.5
12-11-2016 11:00,12-11-2016 12:00,34.4,84.6,11.1,4.4
12-11-2016 12:00,12-11-2016 13:00,38.4,89.3,13.1,5.2
12-11-2016 13:00,12-11-2016 14:00,38.7,87.2,11.9,5.6
12-11-2016 14:00,12-11-2016 15:00,39.3,87.7,11.9,4.6
12-11-2016 15:00,12-11-2016 16:00,48.9,107.8,11.9,5.8
12-11-2016 16:00,12-11-2016 17:00,57,132.2,13.3,7.1
12-11-2016 17:00,12-11-2016 18:00,55.5,127.4,14.9,9.2
12-11-2016 18:00,12-11-2016 19:00,62.1,138.3,15.7,8.8
12-11-2016 19:00,12-11-2016 20:00,33.2,68.7,15.2,9.5
12-11-2016 20:00,12-11-2016 21:00,22.5,43.2,13.4,6.7
12-11-2016 21:00,12-11-2016 22:00,22.4,40.9,11.7,6.4
12-11-2016 22:00,12-11-2016 23:00,21.3,36.8,12.5,6.2
12-11-2016 23:00,13-11-2016 00:00,15.8,28.4,10.2,5.7
13-11-2016 00:00,13-11-2016 01:00,16.9,32.6,9.8,5
13-11-2016 01:00,13-11-2016 02:00,12.9,24.9,10.2,6.7
13-11-2016 02:00,13-11-2016 03:00,10,18.1,8.6,6.5
13-11-2016 03:00,13-11-2016 04:00,6.4,11,9.6,5.8
13-11-2016 04:00,13-11-2016 05:00,7.1,11.3,7.4,5.5
13-11-2016 05:00,13-11-2016 06:00,7.4,12.6,6.4,3.1
13-11-2016 06:00,13-11-2016 07:00,12.2,20.9,7.2,4.9
13-11-2016 07:00,13-11-2016 08:00,14.3,26.5,9.8,5.6
13-11-2016 08:00,13-11-2016 09:00,20.3,38,11.1,6.2
13-11-2016 09:00,13-11-2016 10:00,25.9,51.2,12.3,7.4
13-11-2016 10:00,13-11-2016 11:00,34.2,74.3,16,7.4
13-11-2016 11:00,13-11-2016 12:00,41.4,92.2,19.5,8.4
13-11-2016 12:00,13-11-2016 13:00,39.6,82.8,19.4,8.6
13-11-2016 13:00,13-11-2016 14:00,40.6,93.2,23,9
13-11-2016 14:00,13-11-2016 15:00,50.2,110.3,23.8,10.1
13-11-2016 15:00,13-11-2016 16:00,50.5,104.3,23.3,9.8
13-11-2016 16:00,13-11-2016 17:00,47.9,103.8,24,9.2
13-11-2016 17:00,13-11-2016 18:00,41.2,76.9,20.4,9.8
13-11-2016 18:00,13-11-2016 19:00,55.3,116.9,26,9.4
13-11-2016 19:00,13-11-2016 20:00,43.6,88.8,22.9,10
13-11-2016 20:00,13-11-2016 21:00,39.8,81.1,22.6,9.1
13-11-2016 21:00,13-11-2016 22:00,30.9,56.9,22,9.3
13-11-2016 22:00,13-11-2016 23:00,26.5,51.1,21.3,7.5
13-11-2016 23:00,14-11-2016 00:00,15.8,28.6,19.8,8
14-11-2016 00:00,14-11-2016 01:00,14.3,26.5,18.8,8.2
14-11-2016 01:00,14-11-2016 02:00,12.1,20,19.9,9.6
14-11-2016 02:00,14-11-2016 03:00,11.9,19.9,18.4,8.9
14-11-2016 03:00,14-11-2016 04:00,17.9,35,20.7,9.5
14-11-2016 04:00,14-11-2016 05:00,24.2,49.6,25.3,9
14-11-2016 05:00,14-11-2016 06:00,59.6,167.4,41.4,9.9
14-11-2016 06:00,14-11-2016 07:00,70.4,247.8,30.6,12.4
14-11-2016 07:00,14-11-2016 08:00,63.6,243.7,26.4,10.2
14-11-2016 08:00,14-11-2016 09:00,70.9,289.1,26.2,12
14-11-2016 09:00,14-11-2016 10:00,65.2,270.1,27.6,13
14-11-2016 10:00,14-11-2016 11:00,67.7,248.9,32.6,13
14-11-2016 11:00,14-11-2016 12:00,53.1,147.9,25.8,12.4
14-11-2016 12:00,14-11-2016 13:00,49.8,135.9,27,14.1
14-11-2016 13:00,14-11-2016 14:00,49.9,143.9,25.8,14.3
14-11-2016 14:00,14-11-2016 15:00,44.2,108.5,25.3,16.1
14-11-2016 15:00,14-11-2016 16:00,51.4,145.2,27.6,16
14-11-2016 16:00,14-11-2016 17:00,51.2,147.2,26.1,15.8
14-11-2016 17:00,14-11-2016 18:00,43.7,93.2,25.4,13.9
14-11-2016 18:00,14-11-2016 19:00,44.4,86.7,25,14.4
14-11-2016 19:00,14-11-2016 20:00,40.9,83.3,27.1,15.1
14-11-2016 20:00,14-11-2016 21:00,30.3,55.1,22.9,14.7
14-11-2016 21:00,14-11-2016 22:00,35.5,71.5,23.8,14.9
14-11-2016 22:00,14-11-2016 23:00,41.1,100.4,27.5,14.6
14-11-2016 23:00,15-11-2016 00:00,23.9,39.6,23.1,11.9
15-11-2016 00:00,15-11-2016 01:00,18.7,34.5,20,10.3
15-11-2016 01:00,15-11-2016 02:00,11.1,17,15.5,11.5
15-11-2016 02:00,15-11-2016 03:00,13.2,21,13.8,8.3
15-11-2016 03:00,15-11-2016 04:00,13.4,23.2,12.8,8
15-11-2016 04:00,15-11-2016 05:00,25.9,49.6,13.4,8
15-11-2016 05:00,15-11-2016 06:00,30.1,63.3,14.2,6.4
15-11-2016 06:00,15-11-2016 07:00,42.2,117.2,11.5,7.1
15-11-2016 07:00,15-11-2016 08:00,49,158.6,13.5,8.5
15-11-2016 08:00,15-11-2016 09:00,71,277.7,18.1,9
15-11-2016 09:00,15-11-2016 10:00,54.5,179.9,23,9
15-11-2016 10:00,15-11-2016 11:00,54.9,233.1,17.5,10.2
15-11-2016 11:00,15-11-2016 12:00,56.9,243.7,19.9,8.7
15-11-2016 12:00,15-11-2016 13:00,54.7,161.6,20.4,8.5
15-11-2016 13:00,15-11-2016 14:00,51.2,138.4,16,7.6
15-11-2016 14:00,15-11-2016 15:00,55.7,153.4,19.1,6.3
15-11-2016 15:00,15-11-2016 16:00,50.2,134.4,17,5.8
15-11-2016 16:00,15-11-2016 17:00,41.2,89.9,7.4,5.4
15-11-2016 17:00,15-11-2016 18:00,47.1,115.3,11.7,5.4
